Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,Total_Engagement,Engagement_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
Instagram,#Fitness,Tweet,Brazil,852004,355651,82868,32850,Low,0.4174287914141248,0.09726245416688184,0.03855615701334736,471369,0.553247402594354,388501,0.45598494842747217,0.3326212237523929
YouTube,#Viral,Live Stream,India,4278442,428476,2568,28273,High,0.10014767057728023,0.0006002184907496701,0.006608246646793389,459317,0.10735613571482329,456749,0.10675591722407363,1.6186865723235953
Twitter,#Education,Tweet,India,3848380,301810,6280,29762,Medium,0.07842520748990485,0.0016318554820469913,0.007733643766987668,337852,0.0877907067389395,331572,0.08615885125689252,1.4517754621419947
TikTok,#Education,Post,Canada,2574505,125322,94933,48545,Low,0.048678095400863465,0.03687427291848336,0.018856051940081685,268800,0.10440842025942851,173867,0.06753414734094515,0.9717904539339159
YouTube,#Gaming,Shorts,Japan,3283134,41122,8713,37710,Medium,0.012525227419898182,0.0026538667017550915,0.0114859765090307,87545,0.026665070630683973,78832,0.024011203928928884,1.2421262041039833
YouTube,#Challenge,Post,Japan,746909,45821,7638,15981,Low,0.06134750016400927,0.010226145353717788,0.021396180793108666,69440,0.09296982631083572,61802,0.08274368095711794,0.2825822037666151
Instagram,#Fitness,Live Stream,Australia,1925512,445030,93050,27310,Low,0.23112294288480154,0.04832480919360669,0.014183240613405682,565390,0.2936309926918139,472340,0.24530618349820724,0.7517173132871648
YouTube,#Dance,Reel,Germany,1705635,340776,13504,41680,High,0.19979421153998364,0.00791728593749542,0.024436646762056362,395960,0.23214814423953542,382456,0.22423085830204,0.6453023020494739
Instagram,#Gaming,Tweet,Australia,3931634,154021,17016,30829,High,0.039174806200170206,0.004327971525325094,0.00784126904996752,201866,0.05134404677546282,184850,0.04701607525013773,1.534904662920028
Twitter,#Dance,Video,Germany,3447523,43962,51838,30252,Low,0.01275176409265435,0.01503630287600692,0.008774995844842804,126052,0.03656306281350407,74214,0.021526759937497152,1.3005548559576123
TikTok,#Fashion,Video,Canada,2783501,63860,82509,16462,High,0.022942330539848916,0.029642166465900316,0.00591413475331965,162831,0.058498631759068886,80322,0.028856465293168567,1.0506795288086481
TikTok,#Gaming,Tweet,Germany,4497476,329836,14346,34972,Low,0.07333802337133094,0.0031897891172737777,0.0077759169809911155,379154,0.08430372946959584,364808,0.08111394035232206,1.6976483804059004
Twitter,#Dance,Shorts,Germany,3984173,161617,68404,26669,Low,0.0405647545927348,0.017168933176345505,0.006693735437693092,256690,0.0644274232067734,188286,0.0472584900304279,1.5030024577429093
Twitter,#Education,Video,Japan,3140471,443708,64826,22130,High,0.1412870871916983,0.020642126610944663,0.007046713693582905,530664,0.1689759274962259,465838,0.14833380088528123,1.184721554879854
TikTok,#Gaming,Shorts,Brazil,2933626,87518,50945,18643,Low,0.02983270532780934,0.017365880995055268,0.006354934132708123,157106,0.053553520455572726,106161,0.036187639460517465,1.1073467490691755
Instagram,#Fashion,Live Stream,USA,1361580,169568,875,22352,Medium,0.12453766947223079,0.0006426357613948501,0.016416222329940215,192795,0.14159652756356586,191920,0.140953891802171,0.5315590136158788
Twitter,#Comedy,Live Stream,Canada,4190571,271397,44550,19615,High,0.0647637279024744,0.010631009473410663,0.004680746370840632,335562,0.08007548374672568,291012,0.06944447427331502,1.5808647145458194
YouTube,#Fitness,Live Stream,Germany,3856845,195911,46850,13291,Low,0.05079566329473961,0.012147234332725323,0.0034460809288420977,256052,0.06638897855630703,209202,0.05424174422358171,1.4591814527422358
TikTok,#Education,Live Stream,Japan,3961797,253439,67692,7836,Medium,0.06397071833816827,0.017086185889887848,0.0019778903361277723,328967,0.08303479456418388,261275,0.06594860867429603,1.4954472821082212
Instagram,#Gaming,Live Stream,India,4926269,264064,91827,1032,High,0.05360324415901771,0.01864027319661188,0.00020948916918666033,356923,0.07245300652481625,265096,0.05381273332820437,1.9232088385893458
Instagram,#Dance,Tweet,Japan,3691701,448223,32943,40561,Low,0.12141367895178944,0.008923528747317293,0.010987076147282783,521727,0.1413242838463895,488784,0.1324007550990722,1.4412351401494978
Twitter,#Music,Video,USA,2970930,131718,60239,32883,Low,0.044335612081065526,0.020276142487369274,0.011068251355636114,224840,0.07568000592407091,164601,0.05540386343670164,1.1207633533438788
Instagram,#Fitness,Video,Canada,3247449,388272,6238,25311,Medium,0.11956215478672644,0.001920892368132648,0.007794117782912064,419821,0.12927716493777117,413583,0.1273562725696385,1.2677997526460962
Twitter,#Dance,Live Stream,Germany,3541294,288982,90384,33462,High,0.08160350425578898,0.02552287384216052,0.009449088384076555,412828,0.11657546648202606,322444,0.09105259263986554,1.3359293347929968
Twitter,#Fitness,Post,India,304335,292726,57503,40349,Low,0.9618545352982732,0.1889463913122053,0.13258087305107857,390578,1.283381799661557,333075,1.094435408349352,0.11480833110841028
YouTube,#Viral,Reel,UK,4014231,131648,19628,38051,High,0.03279532244158346,0.0048896040113286954,0.009479025995265344,189327,0.0471639524481775,169699,0.0422743484368488,1.5187261666525145
YouTube,#Fitness,Live Stream,UK,4067513,313641,41751,34036,High,0.07710878858899775,0.01026450314971335,0.008367766741003655,389428,0.09574105847971476,347677,0.0854765553300014,1.5388846397477547
Twitter,#Challenge,Shorts,Canada,2668074,43458,72133,24287,High,0.01628815392676515,0.027035606958427688,0.00910282098622452,139878,0.05242658187141736,67745,0.02539097491298967,1.0065129650343887
Twitter,#Challenge,Tweet,Germany,4589006,172497,50326,37879,High,0.037589185980580544,0.010966645064312401,0.008254292977607786,260702,0.056810124022500734,210376,0.045843478958188334,1.7311716375260204
Instagram,#Education,Live Stream,Germany,635329,151415,59753,29150,Medium,0.23832534009938158,0.09405048407990191,0.045881740011867865,240318,0.37825756419115136,180565,0.28420708011124945,0.24803159312090559
YouTube,#Fitness,Reel,Japan,1747564,183228,4734,33207,Medium,0.10484766223154059,0.002708913664964488,0.019001879187257233,221169,0.12655845508376232,216435,0.12384954141879782,0.6611655320034983
YouTube,#Dance,Post,Australia,566681,324840,68424,1453,Medium,0.5732325594117326,0.12074518115130028,0.0025640527916058592,394717,0.6965417933546387,326293,0.5757966122033383,0.2143955499433923
TikTok,#Music,Tweet,Japan,919348,34013,38438,18076,Low,0.036996871696028055,0.04181006539417065,0.01966176029098883,90527,0.09846869738118753,52089,0.056658631987016886,0.3470234512044986
TikTok,#Education,Shorts,Japan,4461875,81049,47612,7747,High,0.0181647849838913,0.010670850259139936,0.0017362655834150442,136408,0.030571900826446282,88796,0.019901050567306344,1.6842101808488976
TikTok,#Fashion,Post,India,249167,103790,7499,15286,High,0.4165479377285114,0.030096280807651095,0.06134841291182219,126575,0.5079926314479847,119076,0.4778963506403336,0.09405229822251346
Instagram,#Fitness,Reel,Germany,782140,39109,45106,34619,Medium,0.05000255708696653,0.05766998235609993,0.04426189684711177,118834,0.15193443629017822,73728,0.0942644539340783,0.30534641145545866
TikTok,#Viral,Video,Canada,3490701,123912,8189,45049,Low,0.03549774099815481,0.002345947132108995,0.012905430742994028,177150,0.05074911887325784,168961,0.04840317174114884,1.317624129429764
Instagram,#Fitness,Tweet,Canada,1701218,219365,32346,9017,Medium,0.12894584938555786,0.019013436255670937,0.0053003201235820455,260728,0.15325960576481085,228382,0.13424616950913992,0.6641532352308186
TikTok,#Music,Post,UK,664216,474624,86948,42845,Medium,0.7145627326050562,0.13090320016380214,0.06450461897936816,604417,0.9099705517482265,517469,0.7790673515844243,0.2507195628480698
Twitter,#Education,Shorts,Canada,2699566,112069,76606,25802,Low,0.04151370998153037,0.02837715395733981,0.00955783262939302,214477,0.0794486965682632,137871,0.051071542610923386,1.0183931101483783
YouTube,#Fitness,Post,UK,468433,104947,95399,32253,High,0.22403844306442972,0.20365559215512144,0.06885296296375362,232599,0.4965469981833048,137200,0.2928914060281833,0.17722484192452734
YouTube,#Challenge,Shorts,Japan,2243196,90911,32317,38941,Low,0.04052744387917953,0.014406676902062949,0.01735960656135264,162169,0.07229372734259512,129852,0.05788705044053217,0.8486807216949532
TikTok,#Gaming,Post,Australia,2829163,17805,57264,24917,Low,0.006293380763144435,0.020240615333934453,0.008807198454101089,99986,0.035341194551179976,42722,0.015100579217245525,1.067915422973752
YouTube,#Challenge,Reel,Japan,1471005,425853,71495,7053,High,0.2894979962678577,0.048602825959123186,0.004794681187351504,504401,0.3428955034143324,432906,0.2942926774552092,0.556533439350322
YouTube,#Viral,Reel,UK,2443556,441822,99479,5885,Medium,0.18081108024534737,0.040710751052973615,0.0024083753349626526,547186,0.2239302066332836,447707,0.18321945558031,0.9244840261760601
YouTube,#Music,Video,Brazil,1973792,467441,30230,13710,Medium,0.2368238395940403,0.015315696892073734,0.0069460206546586465,511381,0.2590855571407727,481151,0.24376986024869896,0.7467556196764461
YouTube,#Fitness,Video,USA,4478176,393579,14318,9635,High,0.08788823842564472,0.003197283894156907,0.002151545629291926,417532,0.09323706794909356,403214,0.09003978405493665,1.6942530387701382
TikTok,#Fitness,Reel,Brazil,3856234,410366,55392,8229,Low,0.1064162600091177,0.014364273537342391,0.0021339472656482983,473987,0.12291448081210839,418595,0.108550207274766,1.4556007424088904
Twitter,#Comedy,Reel,India,4491907,492953,25891,28083,High,0.10974247685893763,0.005763921648422374,0.006251910380157024,546927,0.12175830888751704,521036,0.11599438723909467,1.694541693082248
YouTube,#Dance,Live Stream,Brazil,4082125,165615,21803,19119,Medium,0.04057078114952384,0.005341090730930581,0.0046835900419511895,206537,0.05059546192240561,184734,0.045254371191475025,1.5444128783436717
YouTube,#Dance,Post,Germany,4895487,174541,44267,7342,High,0.035653449799784985,0.009042409876688468,0.0014997486460489018,226150,0.046195608322522355,181883,0.03715319844583389,1.8521366123193255
TikTok,#Viral,Reel,USA,1773094,293495,85955,19535,Low,0.16552703917558798,0.04847740728917926,0.011017464387110891,398985,0.22502191085187814,313030,0.17654450356269888,0.6692843180057925
YouTube,#Fashion,Reel,USA,4798416,63981,7160,25445,Medium,0.013333775145798114,0.0014921590791627903,0.0053027915878906704,96586,0.020128725812851574,89426,0.018636566733688784,1.8154112052057025
Instagram,#Comedy,Video,Germany,4642714,29147,73143,24735,Low,0.006278008940460256,0.015754362642195922,0.005327702718711512,127025,0.027360074301367693,53882,0.011605711659171769,1.8125093452758052
YouTube,#Fashion,Shorts,Germany,4414650,498878,2231,356,High,0.1130051079927061,0.0005053628260450998,8.06405943846058e-05,501465,0.11359111141313581,499234,0.11308574858709071,1.670218896623668
Twitter,#Viral,Live Stream,Germany,2135331,187868,62579,45556,High,0.08798073928585311,0.02930646349441843,0.021334397336993657,296003,0.13862160011726518,233424,0.10931513662284677,0.8055392527118236
YouTube,#Fashion,Reel,Japan,1447626,289168,47520,15645,Low,0.19975325118504364,0.032826158137529995,0.010807349412071902,352333,0.24338675873464555,304813,0.21056060059711557,0.5476883332639584
TikTok,#Fitness,Live Stream,Japan,4725553,83787,37879,49935,High,0.01773062327308571,0.008015781433411074,0.010567017235866363,171601,0.036313421942363144,133722,0.028297640508952074,1.7837399014407733
Instagram,#Education,Video,UK,419463,183965,12276,24832,High,0.43857265122311145,0.029265990087325937,0.059199500313496065,221073,0.5270381416239335,208797,0.49777215153660753,0.16375779500900228
YouTube,#Education,Shorts,Germany,1066075,13285,75433,25566,Low,0.012461599793635533,0.07075768590389982,0.023981427197898836,114284,0.10720071289543419,38851,0.036443026991534365,0.40333403785534
Instagram,#Fitness,Reel,India,1825709,104030,69496,17900,High,0.05698060315198095,0.038065211925887424,0.009804410231860608,191426,0.10485022530972898,121930,0.06678501338384156,0.7127543553736339
TikTok,#Gaming,Reel,Japan,4115760,324790,37978,36114,Medium,0.078913736466655,0.00922745738332653,0.008774564114525629,398882,0.09691575796450716,360904,0.08768830058118063,1.5535632203794725
YouTube,#Music,Reel,Brazil,3685844,223830,55996,25133,Low,0.06072693255601702,0.015192178507826158,0.006818791028594807,304959,0.08273790209243799,248963,0.06754572358461183,1.3944857007479567
TikTok,#Education,Live Stream,Germany,4359955,213360,39553,32002,Low,0.04893628489284867,0.009071882622641747,0.00733998401359647,284915,0.06534815152908688,245362,0.05627626890644514,1.645738753112325
Instagram,#Challenge,Post,Canada,712323,159720,86640,24901,High,0.2242241230453039,0.12163021550616784,0.03495745609786571,271261,0.38081179464933745,184621,0.2591815791431696,0.2780899478957561
YouTube,#Tech,Reel,India,2932639,87828,55827,27573,Medium,0.029948452571216574,0.019036437829545335,0.009402111886256713,171228,0.05838700228701862,115401,0.039350564457473286,1.1095214965570401
Instagram,#Tech,Video,Canada,2481313,163409,29625,20363,Medium,0.06585585937767625,0.011939243456992326,0.008206542262100752,213397,0.08600164509676933,183772,0.07406240163977701,0.9687012814173658
Instagram,#Fitness,Tweet,Australia,4447344,202595,89767,16312,Medium,0.04555415546897204,0.020184406693073437,0.003667807122633194,308674,0.06940636928467868,218907,0.04922196259160524,1.7362371581915836
TikTok,#Music,Reel,USA,4317598,276382,58474,10871,Low,0.06401290717662923,0.013543178406141563,0.0025178351481541356,345727,0.08007392073092492,287253,0.06653074232478336,1.6297503870935062
TikTok,#Gaming,Live Stream,USA,291464,3431,54119,12110,Low,0.011771608157439684,0.18567987813246234,0.04154887052946504,69660,0.23900035681936704,15541,0.05332047868690473,0.1100180162265736
Instagram,#Education,Tweet,Canada,3031467,389739,73465,30244,Medium,0.12856448709486198,0.02423414142393765,0.009976687854428236,493448,0.16277531637322787,419983,0.13854117494929022,1.1834806682891104
YouTube,#Fitness,Reel,India,3693552,249768,16084,5323,Medium,0.06762271114634368,0.004354615827799365,0.0014411601623586184,271175,0.07341848713650166,255091,0.0690638713087023,1.397401910924341
Twitter,#Music,Post,Canada,2726954,166440,92571,7667,Medium,0.061035132972540054,0.03394666723384406,0.0028115619112020224,266678,0.09779336211758614,174107,0.06384669488374208,1.028725048875101
YouTube,#Comedy,Post,India,2725186,453828,56158,21964,High,0.16653101843323723,0.020607033795124442,0.008059633360805464,531950,0.1951976855891671,475792,0.17459065179404268,1.0310346582434093
Instagram,#Challenge,Reel,Germany,886426,77304,13067,5337,Low,0.08720863332077353,0.014741219233190363,0.006020807151414782,95708,0.10797065970537868,82641,0.09322944047218831,0.3460595265819628
Instagram,#Tech,Reel,Germany,4821524,61393,87511,45741,Low,0.012733110941685657,0.01815007039268082,0.009486834453172898,194645,0.040370015787539376,107134,0.022219945394858553,1.882316530475834
YouTube,#Music,Reel,UK,3738116,115957,28372,25689,Low,0.031020171658664417,0.0075899196279623216,0.0068721783914677875,170018,0.045482269678094524,141646,0.0378923500501322,1.41426205496954
TikTok,#Tech,Post,Australia,4594690,34250,79276,10244,High,0.007454256979252137,0.01725382996458956,0.0022295301750498947,123770,0.02693761711889159,44494,0.00968378715430203,1.734343448851575
Twitter,#Gaming,Tweet,USA,890622,28385,91934,40148,Medium,0.031870984547877776,0.1032244880544159,0.04507860798408304,160467,0.1801740805863767,68533,0.0769495925319608,0.3359811571736231
Twitter,#Fitness,Post,Canada,1129787,317233,81454,20816,Low,0.28079009583222325,0.07209677576392719,0.018424711914723748,419503,0.3713115835108742,338049,0.299214807746947,0.42620454426200577
YouTube,#Gaming,Shorts,Germany,4730234,137638,45719,35610,High,0.02909750342160663,0.009665272373417468,0.007528168796723376,218967,0.04629094459174747,173248,0.036625672218330005,1.7896155328852252
YouTube,#Gaming,Tweet,India,2224355,277794,58198,36236,High,0.12488743928015088,0.026163989111450285,0.016290565130116372,372228,0.16734199352171752,314030,0.14117800441026723,0.841552502191417
YouTube,#Challenge,Tweet,USA,1055813,486108,68766,13023,Medium,0.4604110765826903,0.06513085177015247,0.01233457061051531,567897,0.5378764989633581,499131,0.4727456471932056,0.39945155876477745
Instagram,#Fashion,Tweet,India,3084526,328466,50665,1143,Low,0.10648832267907614,0.01642553831609784,0.0003705593663337576,380274,0.12328442036150773,329609,0.1068588820454099,1.2041948310290485
YouTube,#Tech,Post,Canada,3049194,272894,5311,41670,High,0.08949709333023743,0.001741771760012646,0.013665906465774234,319875,0.10490477155602432,314564,0.10316299979601166,1.1536183929125772
Instagram,#Fitness,Video,Japan,1976436,196516,93950,14802,High,0.09942947811110504,0.047535058053992135,0.007489238204525722,305268,0.1544537743696229,211318,0.10691871631563077,0.7715979748783861
TikTok,#Gaming,Shorts,India,2897766,200954,87327,8808,Medium,0.06934790455820104,0.030135973712163092,0.0030395829062802174,297089,0.10252346117664435,209762,0.07238748746448126,1.0938107855817982
Twitter,#Challenge,Video,India,154645,16361,52378,49516,High,0.10579714830741375,0.33869830903035986,0.32019140612370267,118255,0.7646868634614763,65877,0.42598855443111644,0.058338785759968814
YouTube,#Gaming,Tweet,Brazil,4703630,321802,23792,367,Low,0.06841567045026926,0.0050582209910218275,7.802484464126643e-05,345961,0.07355191628593236,322169,0.06849369529491052,1.7795502947517885
TikTok,#Fitness,Post,Japan,1823643,250776,13446,24572,Medium,0.13751375680437455,0.007373153627107937,0.013474128434128829,288794,0.15836103886561131,275348,0.15098788523850337,0.6883648929729824
Instagram,#Fitness,Reel,Canada,3274826,163123,83423,21320,High,0.04981119607576097,0.025474025184849515,0.0065102695532526,267866,0.08179549081386309,184443,0.05632146562901357,1.2784876968842327
Instagram,#Viral,Reel,Japan,2896284,298030,9484,38997,High,0.10290082049964713,0.0032745407563622903,0.013464494503992012,346511,0.11963985576000144,337027,0.11636531500363914,1.1307054056254144
TikTok,#Music,Video,UK,3317729,116194,2028,7496,High,0.03502214918698905,0.0006112614984527066,0.0022593768207107936,125718,0.037892787506152555,123690,0.03728152600769984,1.2523329226160822
Instagram,#Fitness,Live Stream,Japan,4487563,464720,58373,32131,Low,0.10355732053232455,0.013007728248049109,0.007160010901239715,555224,0.12372505968161339,496851,0.11071733143356427,1.7519386020792855
Twitter,#Comedy,Post,Brazil,2329784,261145,22025,8805,High,0.1120897902981564,0.009453666090933751,0.0037793203146729484,291975,0.1253227767037631,269950,0.11586911061282934,0.8788953386336653
TikTok,#Viral,Video,Japan,3059064,460974,21878,36819,Medium,0.15069119181553572,0.007151860830633161,0.012036034551745239,519671,0.16987908719791414,497793,0.16272722636728099,1.1546954436572858
YouTube,#Music,Video,Canada,3033270,51007,21168,7800,Medium,0.01681584560556759,0.006978607245645788,0.0025714822617175525,79975,0.02636593511293093,58807,0.019387327867285142,1.1475937781164245
YouTube,#Fashion,Reel,India,82665,62403,34856,42188,Low,0.7548902195608782,0.42165366237222524,0.5103489989717535,139447,1.686892880904857,104591,1.2652392185326318,0.031275105634511344
Twitter,#Dance,Post,USA,867101,79921,53160,12692,Medium,0.09217034693766932,0.06130773693029993,0.014637279855518562,145773,0.16811536372348782,92613,0.10680762679318788,0.32710801817876245
TikTok,#Comedy,Video,USA,3318543,8969,75591,42308,Low,0.002702692115184284,0.022778369905105945,0.012748968447900178,126868,0.03823003046819041,51277,0.015451660563084462,1.2526401806829737
YouTube,#Comedy,Post,USA,2245167,373576,11950,17147,Low,0.16639118604540332,0.005322543935484532,0.007637293795962617,402673,0.17935102377685044,390723,0.1740284798413659,0.8494264210018622
Instagram,#Dance,Live Stream,Germany,498614,77138,95772,32235,Low,0.15470484182152927,0.19207643588026008,0.06464920760347684,205145,0.4114304853052662,109373,0.2193540494250061,0.19465823970318877
TikTok,#Challenge,Shorts,Canada,847940,380765,39970,29031,High,0.44904710238932,0.04713776918178173,0.034237092247092954,449766,0.5304219638181947,409796,0.483284194636413,0.3200692939064887
Twitter,#Viral,Video,Canada,1614171,402810,51138,42356,Medium,0.24954605181235445,0.03168065836890887,0.026240094760716183,496304,0.30746680494197953,445166,0.27578614657307066,0.608935149205953
Instagram,#Fashion,Video,Germany,4680679,293744,29872,10322,Low,0.06275670687949333,0.006381980050330305,0.0022052356079107324,333938,0.07134392253773437,304066,0.06496194248740407,1.8273308305737141
TikTok,#Music,Reel,UK,3771142,228803,45574,47221,Medium,0.060672072279431534,0.012084933423350274,0.01252167115425513,321598,0.08527867685703694,276024,0.07319374343368666,1.4234813278782739
YouTube,#Tech,Video,Brazil,3354640,123496,73616,39633,Low,0.03681348818353087,0.021944530560656286,0.011814382467269215,236745,0.07057240121145637,163129,0.048627870650800084,1.2691794636878624
YouTube,#Fitness,Live Stream,Australia,818282,458526,74074,3589,Low,0.5603520546706392,0.09052380475190705,0.004386018511955536,536189,0.6552618779345017,462115,0.5647380731825947,0.30958514472653736
Instagram,#Music,Video,India,4309403,216401,26305,39385,Low,0.05021600439782494,0.00610409376890488,0.009139316977316812,282091,0.06545941514404663,255786,0.059355321375141754,1.6823851760111845
Instagram,#Fitness,Reel,UK,3194403,260682,76842,15971,Medium,0.08160585874731523,0.024055199046582414,0.004999682256747192,353495,0.11066074005064483,276653,0.08660554100406241,1.2470906650887967
Instagram,#Fashion,Tweet,Australia,1520447,20790,87638,21215,Medium,0.01367361045797716,0.05763962834613768,0.01395313351928742,129643,0.08526637232340226,42005,0.02762674397726458,0.5935804782496966
TikTok,#Tech,Live Stream,Brazil,4012898,181340,98327,31111,Low,0.04518928714360544,0.024502740911929482,0.007752751253582822,310778,0.07744477930911775,212451,0.052942038397188265,1.5147362188111901
TikTok,#Tech,Reel,Japan,4738286,411605,87411,40613,Medium,0.08686790961963883,0.018447810030884585,0.008571242850262731,539629,0.11388696250078614,452218,0.09543915246990156,1.7885461876394564
Twitter,#Tech,Reel,UK,3740619,239084,56082,20155,High,0.06391562465998274,0.014992705752710982,0.005388145651829283,315321,0.08429647606452301,259239,0.06930377031181204,1.4111233499348106
Twitter,#Comedy,Live Stream,USA,947096,449377,99953,19082,Low,0.4744788279118484,0.10553629199151934,0.020147904753055657,568412,0.6001630246564235,468459,0.4946267326649041,0.357285593702502
Instagram,#Gaming,Live Stream,Germany,1815108,311741,16886,34948,Medium,0.1717479070115938,0.009303027698627299,0.01925395072910262,363575,0.20030488543932373,346689,0.19100185774069642,0.7086157391312229
Instagram,#Music,Video,Japan,2808130,115962,9701,43849,Medium,0.04129509673697443,0.0034546121440246712,0.015615017823248924,169512,0.06036472670424802,159811,0.05691011456022335,1.096290201754695
YouTube,#Challenge,Shorts,Japan,903431,290789,94929,34805,Medium,0.32187184190048823,0.1050760932489587,0.038525355007742706,420523,0.46547329015718963,325594,0.36039719690823097,0.34180003578893386
Twitter,#Fitness,Live Stream,India,3338024,257886,33840,16547,Low,0.07725708383163213,0.010137734180461254,0.0049571243346363,308273,0.09235194234672968,274433,0.08221420816626843,1.2592470949441246
TikTok,#Comedy,Reel,UK,939687,196880,64509,3021,Low,0.20951657307167174,0.06864945455242011,0.0032149002806253573,264410,0.2813809279047172,199901,0.21273147335229708,0.3547007507407442
Twitter,#Fashion,Tweet,Canada,1737194,499309,81979,29974,Low,0.28742270581178614,0.04719046922796188,0.017254261757754172,611262,0.35186743679750215,529283,0.3046769675695403,0.6553447482266045
YouTube,#Tech,Live Stream,Australia,387184,220530,48240,40769,Medium,0.5695741559568577,0.12459192528616884,0.10529618992520352,309539,0.7994622711682301,261299,0.6748703458820613,0.14648545938417276
Instagram,#Dance,Tweet,UK,3192456,38469,3444,1286,Medium,0.012049970304994023,0.0010787932550988955,0.0004028246591339082,43199,0.013531588219226827,39755,0.012452794964127932,1.2463305588890068
YouTube,#Comedy,Live Stream,Brazil,2023845,166290,32114,12609,High,0.08216538321857653,0.015867815964167215,0.006230220199669441,211013,0.10426341938241318,178899,0.08839560341824597,0.7656924473825394
YouTube,#Education,Tweet,UK,1174209,49685,36336,21636,High,0.042313591532682854,0.030945087288549143,0.018426021261972955,107657,0.09168470008320495,71321,0.060739612794655805,0.44424497080982195
TikTok,#Music,Tweet,Germany,4603856,171523,44524,46309,Low,0.037256378131722626,0.009671023594135004,0.010058742063174869,262356,0.056986143789032495,217832,0.047315120194897496,1.7378033105728605
TikTok,#Comedy,Live Stream,UK,838530,238746,87605,1193,Medium,0.28471968802547315,0.10447449703648051,0.0014227278690088607,327544,0.3906169129309625,239939,0.286142415894482,0.31651733025851825
TikTok,#Gaming,Tweet,UK,3616888,159221,64720,28693,Low,0.044021545593891764,0.01789383580580875,0.007933062898270558,252634,0.06984844429797107,187914,0.051954608492162324,1.3652555467354435
TikTok,#Dance,Live Stream,Japan,746217,153509,56520,48786,Medium,0.20571629968226401,0.07574204286420706,0.06537776544892437,258815,0.34683610799539544,202295,0.2710940651311884,0.2816722271517068
Instagram,#Fitness,Live Stream,Canada,1176367,412820,10950,43729,Low,0.3509278992015247,0.009308319597540563,0.03717292307587683,467499,0.3974091418749421,456549,0.3881008222774015,0.4592521057670283
YouTube,#Education,Reel,UK,2589570,76129,95385,23497,High,0.02939831709511618,0.03683430067540171,0.009073707217800639,195011,0.07530632498831852,99626,0.03847202431291682,0.9797263085702721
Twitter,#Tech,Tweet,Brazil,1200061,282587,23371,29152,Medium,0.23547719657584074,0.019474843362129093,0.02429209848499368,335110,0.2792441384229635,311739,0.2597692950608344,0.45271493794105166
Instagram,#Tech,Shorts,USA,3570089,335278,91228,47015,Low,0.09391306491238734,0.0255534245784909,0.013169139480836473,473521,0.13263562897171471,382293,0.10708220439322381,1.3937579777617906
TikTok,#Fashion,Tweet,Brazil,2252723,348883,38959,6709,Low,0.15487168196001017,0.017294181308576333,0.0029781735259949847,394551,0.1751440367945815,355592,0.15784985548600516,0.8503283958498324
YouTube,#Education,Shorts,USA,4651762,237587,10380,40921,Low,0.05107462505605403,0.0022314125271241307,0.008796881697730881,288888,0.06210291928090904,278508,0.05987150675378491,1.759926788079668
TikTok,#Fashion,Tweet,Australia,4906990,213275,81187,21239,Low,0.04346350817914852,0.01654517331398678,0.0043283153216126385,315701,0.06433699681474794,234514,0.04779182350076116,1.8522263656699778
TikTok,#Fashion,Reel,Australia,4592642,5201,65853,17955,Medium,0.0011324636233348909,0.014338805419625567,0.003909514392804838,89009,0.019380783435765297,23156,0.005041978016139729,1.7335703966144822
Twitter,#Challenge,Video,USA,3975840,247776,42724,29220,High,0.06232041530846312,0.010745905267817619,0.007349390317517808,319720,0.08041571089379854,276996,0.06966980562598092,1.4998588895594063
Twitter,#Gaming,Tweet,USA,230848,14445,34663,9023,Medium,0.06257364153035763,0.15015508039922373,0.03908632520099806,58131,0.25181504713057945,23468,0.1016599667313557,0.08708585479722772
Instagram,#Fashion,Reel,Brazil,2750057,417313,58474,6414,Medium,0.1517470365159704,0.02126283200675477,0.0023323152938284552,482201,0.17534218381655362,423727,0.15407935180979884,1.073618580110932
Instagram,#Fitness,Shorts,Australia,4608617,83329,8332,25349,Low,0.0180811293279524,0.0018079176464436077,0.005500348586137663,117010,0.02538939556053367,108678,0.02358147791409006,1.7991979220121992
YouTube,#Fashion,Tweet,Australia,2796853,277310,49504,4306,High,0.09915072404591875,0.017699893415921396,0.001539587529269504,331120,0.11839020499110965,281616,0.10069031157518826,1.0581488298457626
YouTube,#Challenge,Shorts,Brazil,2907246,316674,22139,30606,Low,0.10892576685977039,0.007615110657990414,0.010527488901867953,369419,0.12706836641962874,347280,0.11945325576163833,1.0999144227364734
TikTok,#Gaming,Shorts,Brazil,2710476,51266,2269,35709,Low,0.0189140210059045,0.000837122335707824,0.013174438733270465,89244,0.03292558207488279,86975,0.032088459739174964,1.0231150075128945
YouTube,#Comedy,Shorts,Australia,1373454,399246,42658,30494,High,0.29068756580125726,0.031058921521943946,0.02220241813704718,472398,0.3439489054602484,429740,0.3128899839383045,0.5196264311878321
TikTok,#Fashion,Tweet,India,582999,200303,2292,45395,High,0.3435734881191906,0.003931396108741181,0.0778646275551073,247990,0.42536951178303906,245698,0.4214381156742979,0.22006283260394485
Twitter,#Fashion,Video,Japan,4921777,99498,92717,22408,High,0.02021586918708426,0.018838114770336,0.004552827159783956,214623,0.043606811117204214,121906,0.024768696346868214,1.8567072583099486
