Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,engagement_rate,like_to_comment_ratio,share_to_like_ratio,Views_norm
YouTube,#Comedy,Post,Germany,1547318.0,226191.0,9881.0,32443.0,Low,0.1461826205085186,0.0063858883564981,0.0209672478443345,0.1735357567093512,6.971735914190606,0.043684126759567,0.6078286383675515
Twitter,#Music,Video,Japan,4895023.0,417022.0,71997.0,44381.0,Medium,0.0851930624227914,0.0147082046396921,0.0090665559691956,0.1089678230316793,9.396196656302104,0.1726451538644151,1.9533176541681736
YouTube,#Comedy,Live Stream,UK,3089984.0,392093.0,33020.0,32711.0,Low,0.1268915955551873,0.0106861394751558,0.0105861389573538,0.148163873987697,11.98621301051602,0.0842144995842833,1.2138298444776834
Twitter,#Fitness,Tweet,Germany,4945393.0,876.0,25541.0,16000.0,Medium,0.0001771345573546,0.0051646047139226,0.0032353343809076,0.0085770736521849,0.0547465783388538,29.12314709236032,1.973417377957102
YouTube,#Challenge,Tweet,Australia,2185895.0,132996.0,98545.0,44058.0,Medium,0.06084281266941,0.0450822203262279,0.0201555884431777,0.1260806214388156,3.0185887105926144,0.7409565629299909,0.85867907014876
TikTok,#Music,Post,India,4546518.0,220008.0,9171.0,8949.0,Low,0.0483904385729914,0.002017148068038,0.0019683194919716,0.0523759061330011,24.58189944134078,0.0416846583548854,1.8077495657205744
Instagram,#Music,Post,Germany,1164811.0,273820.0,45278.0,33006.0,Medium,0.2350767635264433,0.0388715422502019,0.0283359274594762,0.3022842332361216,8.295816039022025,0.1653561998531887,0.4845142670647851
Twitter,#Tech,Tweet,USA,4409288.0,179602.0,85822.0,39078.0,Low,0.0407326534352031,0.0194639134481576,0.0088626553765596,0.0690592222599204,4.595869904552317,0.4778427977260959,1.759489198051139
Instagram,#Education,Video,UK,1690987.0,321050.0,55297.0,24685.0,Medium,0.18985953174093,0.0327010201734253,0.0145979833079733,0.2371585352223287,13.005347160333791,0.1722374326820349,0.7033822027102077
TikTok,#Education,Video,Brazil,1943478.0,348357.0,94530.0,2482.0,High,0.1792441180193447,0.0486396038442421,0.0012770918940168,0.2291608137576036,140.2968183648812,0.2713587745939522,0.7727499397313483
Twitter,#Music,Shorts,Canada,2481934.0,156815.0,67643.0,3623.0,High,0.0631825826150091,0.0272541493851166,0.0014597487282095,0.0918964807283352,43.2712472406181,0.4313526680950923,0.9903948354645592
TikTok,#Comedy,Tweet,USA,4601601.0,184910.0,67509.0,1637.0,Medium,0.0401838403633865,0.0146707635016595,0.0003557457502291,0.0552103496152752,112.88766788766787,0.3650891509969661,1.8296512208616265
TikTok,#Comedy,Shorts,Australia,2366043.0,87673.0,4121.0,25516.0,Low,0.0370546942722511,0.0017417265873866,0.010784250328502,0.0495806711881398,3.435866285221617,0.0470036726965805,0.940766803458428
TikTok,#Fitness,Tweet,UK,3048931.0,400764.0,81551.0,1571.0,Low,0.1314441028675296,0.0267474075339848,0.0005152625625178,0.1587067729640323,254.93893129770996,0.2034883285716068,1.2122911844101347
Twitter,#Challenge,Video,India,711095.0,185937.0,90904.0,25280.0,Low,0.2614798304024076,0.1278366462990177,0.0355508054479359,0.4248672821493612,7.354811914085677,0.4888941475115361,0.2837564639207451
TikTok,#Education,Video,Canada,3991932.0,471738.0,76124.0,24497.0,Medium,0.1181728546478246,0.0190694631070869,0.0061366275778244,0.1433789453327361,19.25618417830027,0.1613688925443942,1.58723958409184
Instagram,#Comedy,Video,Canada,4309722.0,32734.0,77691.0,11883.0,High,0.0075953855028236,0.0180269168173724,0.0027572544122335,0.0283795567324296,2.754459777852575,2.37333129677715,1.7926700521226016
Twitter,#Education,Post,Germany,4499829.0,104787.0,71972.0,44894.0,Medium,0.0232868849016262,0.0159943855644292,0.0099768235637398,0.0492580940297953,2.3340461075843635,0.6868343703477497,1.7956188206751875
YouTube,#Viral,Shorts,India,2514127.0,402527.0,19990.0,30948.0,High,0.1601060726049241,0.0079510700931178,0.0123096406824317,0.1803667833804736,13.006139132120586,0.0496611415851816,0.98761753633907
YouTube,#Viral,Video,UK,2640152.0,174269.0,17810.0,40883.0,High,0.0660071844348355,0.0067458237253006,0.0154850932825079,0.0882381014426442,4.262523236473927,0.1021977391404143,1.03712358755173
TikTok,#Education,Video,UK,3691613.0,449035.0,59140.0,19664.0,Medium,0.1216365312398672,0.0160200974479177,0.0053266688572176,0.1429832975450027,22.834223239257565,0.131704362233763,1.4678291821473983
YouTube,#Fitness,Shorts,Germany,4607563.0,104267.0,40838.0,31440.0,Low,0.0226295332261327,0.0088632537417285,0.0068235637798115,0.0383163507476729,3.3162749276422505,0.3916637894656078,1.809976193958004
YouTube,#Fitness,Shorts,Australia,3602630.0,497385.0,30893.0,43944.0,High,0.1380616383031285,0.0085751242842034,0.0121977555285999,0.1588345181159319,11.318352486062125,0.0621107148170636,1.4152111508055176
TikTok,#Tech,Shorts,Brazil,826021.0,58506.0,48743.0,43924.0,Low,0.0708287077447183,0.0590093956449049,0.0531754035309029,0.1830135069205262,1.3319521912350598,0.8331139863606064,0.328435762054846
TikTok,#Music,Shorts,Brazil,3309158.0,79745.0,27743.0,17516.0,Low,0.0240982751503554,0.0083837036490853,0.005293189385336,0.0377751681847769,4.5524347776445735,0.3478920572818699,1.31576053089436
Instagram,#Comedy,Video,Germany,2299356.0,495941.0,11961.0,16485.0,Medium,0.2156869140750714,0.0052018913121761,0.0071693987359939,0.2280582041232414,30.08255489506248,0.0241177395743857,0.9564391021899828
Twitter,#Music,Shorts,Brazil,4082325.0,225861.0,68621.0,16938.0,Low,0.0553265602322206,0.0168092937235521,0.0041491062078594,0.0762849601636322,13.333785937776728,0.3038182607078659,1.629017369796238
Twitter,#Fitness,Shorts,USA,3240909.0,43890.0,52928.0,33640.0,Medium,0.0135424968735623,0.0163312206544521,0.0103798039377224,0.0402535214657369,1.3046580065990905,1.2058964252352418,1.293257409669479
Twitter,#Gaming,Shorts,Canada,1076207.0,177343.0,29322.0,31034.0,High,0.1647852132535841,0.027245687864881,0.0288364599003723,0.2208673610188374,5.7142903173836,0.1653396788163118,0.4294513289599186
TikTok,#Music,Video,India,3809385.0,406344.0,48563.0,29507.0,High,0.1066691867584925,0.0127482520144327,0.0077458697401286,0.1271633085130539,13.77063847092314,0.1195117449457972,1.5146567283825711
YouTube,#Fashion,Reel,USA,1171081.0,274462.0,40123.0,11828.0,High,0.2343663674844011,0.0342615071032661,0.0101000699353844,0.2787279445230518,23.202468509595064,0.1461872820744508,0.4600325011717763
Twitter,#Fashion,Reel,Japan,4865703.0,253419.0,78639.0,45758.0,High,0.0520827103503851,0.0161618989075165,0.0094041909257511,0.0776488001836528,5.538123647806989,0.3103109462552285,1.94161775538931
TikTok,#Challenge,Live Stream,India,4033514.0,337654.0,97426.0,20972.0,Low,0.0837121180191763,0.0241541246664818,0.0051994365211078,0.1130656792067661,16.09946121203452,0.2885371162873347,1.6037730812520388
Twitter,#Viral,Tweet,UK,1186127.0,319670.0,41088.0,8135.0,High,0.2695073967627412,0.0346404727318406,0.0068584561349669,0.3110063256295489,39.29080629301868,0.1285321471137513,0.4733139781336131
Twitter,#Music,Reel,USA,600372.0,260597.0,9374.0,46042.0,Medium,0.4340592166190295,0.0156136528685548,0.0766891194126308,0.5263619889002152,5.659861433877028,0.0359711125948779,0.2395733843678068
Instagram,#Music,Shorts,Brazil,4903978.0,68921.0,75527.0,6533.0,Low,0.0140541005689666,0.0154011702336348,0.001332183790384,0.0307874545929855,10.548056320783594,1.0958329706044514,2.039856514380299
Twitter,#Fashion,Shorts,USA,3529073.0,152267.0,95610.0,19210.0,High,0.0431464580075277,0.0270921003901024,0.0054433558047679,0.0756819142023982,7.926031960855759,0.6279060603672473,1.4082468241207935
Instagram,#Challenge,Shorts,Canada,642028.0,8962.0,37402.0,31693.0,Low,0.0139588927585712,0.0582560262169251,0.0493638906714348,0.1215788096469312,0.2827664542184641,4.172933169697646,0.2670576821948538
TikTok,#Viral,Live Stream,Japan,1289152.0,336168.0,68747.0,23496.0,Medium,0.2607667676115772,0.0533273035297622,0.0182259345678399,0.3323200057091793,14.306847682682896,0.2045013073781342,0.5125821492728743
TikTok,#Challenge,Shorts,Japan,1549672.0,2009.0,48438.0,13727.0,High,0.0012964033679385,0.0312569369518194,0.0088580035000955,0.0414113438198534,0.1463432400932401,24.09850746268657,0.6161679960377004
Twitter,#Music,Tweet,Brazil,3216935.0,211312.0,25058.0,14426.0,Low,0.0656873701209381,0.0077894020239762,0.0044843927527289,0.0779611648976432,14.646981354404936,0.1185823872643897,1.2836907871140737
Instagram,#Fashion,Tweet,Japan,3219104.0,42669.0,37168.0,32049.0,High,0.0132549305645297,0.0115460699623249,0.0099558759207531,0.0347568764476077,1.3313260530421216,0.8710569486758847,1.3390170724394928
Twitter,#Viral,Video,Canada,3649931.0,9757.0,30263.0,32855.0,High,0.0026732012194203,0.0082913896180503,0.0090015400291128,0.0199661308665835,0.2969625030435841,3.101352736216438,1.4564741899671765
YouTube,#Dance,Reel,Australia,1273182.0,343660.0,43126.0,10947.0,Medium,0.2699221321068001,0.0338726120853106,0.0085981422923038,0.3123928864844146,31.39020825721593,0.1254899450330412,0.5001405538189796
TikTok,#Fitness,Live Stream,India,2864591.0,79967.0,39479.0,6156.0,High,0.0279156780147672,0.0137817231150974,0.0021489978848638,0.0438463990147284,12.987981159655677,0.4936849739895958,1.13899541060149
Instagram,#Gaming,Tweet,Brazil,3007888.0,375087.0,4908.0,13091.0,Medium,0.1247011191906081,0.0016317096913182,0.0043522232210773,0.1306850521030038,28.650091659028416,0.0130849294032333,1.2511597587359342
Twitter,#Viral,Reel,Brazil,1058662.0,43960.0,53826.0,44909.0,High,0.0415241125118309,0.050843423113326,0.0424205270426255,0.1347880626677825,0.9788465820529948,1.2244034485111803,0.4224501446463045
Twitter,#Gaming,Video,UK,4341471.0,412137.0,79329.0,19485.0,High,0.0949302667229609,0.0182723781870246,0.0044881101359424,0.1176907550459279,21.1504156830545,0.1924816444977168,1.7324273960222774
TikTok,#Education,Tweet,Japan,2011861.0,280278.0,88874.0,1104.0,High,0.1393128054075306,0.0441750200436312,0.0005487456638405,0.1840365711150025,253.64524886877828,0.3170911841415161,0.799939832865538
Instagram,#Gaming,Tweet,Brazil,3649213.0,270175.0,90118.0,2531.0,High,0.0740365114341092,0.0246951877021154,0.0006935742035337,0.0994252733397584,106.70418641390204,0.3335529432666114,1.517925021362509
Instagram,#Viral,Post,India,2216125.0,449987.0,37594.0,38581.0,High,0.2030512719273506,0.0169638445484798,0.0174092165378757,0.2374243330137063,11.663133067233424,0.0835444500742242,0.9218183723358956
YouTube,#Education,Live Stream,Japan,4746083.0,347026.0,53053.0,6064.0,Medium,0.0731184010056292,0.0111782705865025,0.00127768519851,0.0855743567906418,57.21780708985985,0.1528785944609497,1.8643906213650872
Twitter,#Challenge,Live Stream,USA,1476558.0,181352.0,24958.0,40761.0,High,0.1228207764273398,0.0169028240001408,0.0276054174641294,0.1673290178916101,4.449045679799814,0.137621103593544,0.5892080198199785
Twitter,#Dance,Live Stream,Brazil,4798367.0,198861.0,99656.0,30484.0,High,0.0414434744153583,0.0207687323624891,0.0063529946750634,0.0685652014529109,6.523240938166311,0.501131437881546,1.9147478923547403
Twitter,#Gaming,Shorts,Germany,3399161.0,424575.0,33841.0,15840.0,Low,0.1249058223485148,0.0099556920075277,0.0046599734463886,0.1395214878024312,26.80228520926709,0.079705400211034,1.356406535916163
Instagram,#Viral,Video,Australia,1781924.0,79633.0,15583.0,15885.0,Low,0.0446893357965884,0.0087450418760845,0.0089145216069821,0.062348899279655,5.012778547148432,0.1956827485747294,0.7412083169073352
YouTube,#Gaming,Live Stream,UK,2720858.0,354755.0,65499.0,24161.0,Low,0.1303835040270385,0.0240729211153246,0.0088799194959825,0.1633363446383457,14.682352454267033,0.1846311267462706,1.0688271016891546
Instagram,#Viral,Video,India,2934790.0,77308.0,84676.0,8936.0,Low,0.0263419188425747,0.0288524902974318,0.0030448515907441,0.0582392607307507,8.650330088396554,1.0952929154432214,1.220753947068718
Instagram,#Comedy,Video,USA,4370709.0,128441.0,38915.0,38928.0,High,0.0293867653966438,0.008903589783717,0.0089065641295268,0.0471969193098877,3.2993655115723497,0.3029772192896404,1.8180381776000225
YouTube,#Comedy,Shorts,Germany,1173127.0,487690.0,4447.0,38679.0,High,0.4157179913172231,0.0037907234255114,0.0329708548179353,0.4524795695606699,12.608324715615304,0.0091184787088545,0.4608362256770816
Twitter,#Education,Live Stream,Brazil,3177671.0,77073.0,55792.0,45498.0,Medium,0.0242545562457535,0.0175575130339169,0.014318033553505,0.0561301028331756,1.693949317567419,0.7238757557671848,1.2680228189812868
YouTube,#Education,Shorts,Germany,1998533.0,277428.0,1086.0,25936.0,High,0.1388158214050005,0.0005433985828605,0.0129775190101939,0.152336738998055,10.69622546940664,0.0039145150651157,0.7850781753476775
Twitter,#Education,Reel,Brazil,2153009.0,424075.0,10091.0,31751.0,Low,0.1969685217293564,0.0046869288516675,0.0147472676612127,0.2164027182422368,13.35585159989922,0.0237952631132155,0.8591400876529008
Instagram,#Fashion,Video,India,811919.0,220241.0,66953.0,6617.0,Low,0.2712598177897056,0.0824626594524823,0.0081498277537537,0.3618723049959417,33.27908733756422,0.3039974210186976,0.3377254672225565
Instagram,#Challenge,Shorts,USA,4383045.0,364525.0,90039.0,11727.0,High,0.083167067643613,0.0205425680092264,0.0026755372121436,0.1063851728649831,31.08159959072305,0.247002957265051,1.8231694546900488
Instagram,#Fitness,Reel,Brazil,4436970.0,261021.0,47592.0,40550.0,Medium,0.0588286600991216,0.0107262388521896,0.0091391197145799,0.0786940186658913,6.436857290818969,0.1823294588195631,1.8456000737788705
Instagram,#Gaming,Live Stream,Japan,1831132.0,238386.0,42195.0,33961.0,Low,0.1301850440055659,0.0230431230517515,0.0185464510477671,0.1717746181050847,7.0191979270949885,0.1770021016246691,0.7616768547677469
TikTok,#Fashion,Tweet,Brazil,4907733.0,196379.0,31009.0,15463.0,Low,0.040014198001399,0.0063183958866547,0.0031507419005883,0.0494833357886421,12.69910760475944,0.1579030451166106,1.95137294065976
Twitter,#Dance,Reel,USA,2104258.0,182294.0,4266.0,23225.0,Low,0.0866310119766682,0.0020273179429518,0.0110371446847297,0.0996954746043498,7.848704038577456,0.0234016292273512,0.8396864121628465
Instagram,#Music,Video,Germany,1722070.0,493708.0,79119.0,41390.0,Medium,0.2866945013849611,0.0459441253839855,0.0240350276121179,0.3566736543810646,11.927907032929864,0.1602543198523826,0.7163114736075247
TikTok,#Dance,Tweet,Canada,505720.0,140570.0,2510.0,17156.0,Low,0.2779601360436605,0.0049632207545677,0.0339239104642885,0.3168472672625168,8.193157311884361,0.017855745495159,0.2010802795405646
Instagram,#Music,Shorts,UK,1137589.0,168541.0,64622.0,23184.0,Medium,0.1481563200769346,0.0568061048410278,0.0203799438988949,0.2253423688168574,7.269398317877938,0.3834177831045081,0.4731910160154409
YouTube,#Education,Reel,Australia,3702911.0,85206.0,4933.0,20680.0,Medium,0.0230105449469349,0.0013321951297236,0.005584795313741,0.0299275353903996,4.120013538997148,0.0578943044585538,1.4546042579005922
Instagram,#Fitness,Tweet,Australia,4033578.0,51533.0,75559.0,11512.0,Low,0.0127760018524496,0.0187325000285106,0.0028540417465585,0.0343625436275187,4.476070528967254,1.466197073776536,1.6778053163291229
Twitter,#Fitness,Live Stream,India,3327912.0,51574.0,51539.0,29622.0,Medium,0.0154974049794585,0.0154868878744389,0.008901076711163,0.0398853695650606,1.741012051446511,0.9993019873969948,1.327975223225328
TikTok,#Dance,Video,UK,1668055.0,24782.0,18001.0,35311.0,Medium,0.0148568242653869,0.0107916105883798,0.0211689662511128,0.0468174011048796,0.7018010874490258,0.7263446717507969,0.6632384831310538
Twitter,#Challenge,Tweet,Brazil,2677552.0,450023.0,10672.0,13565.0,Low,0.1680725528393099,0.003985730249123,0.0050661947928555,0.1771244778812885,33.17285861713106,0.0237142907933799,1.0684545489476356
TikTok,#Tech,Live Stream,UK,2617130.0,78201.0,18502.0,1615.0,High,0.0298804415523875,0.0070695762151669,0.0006170881843851,0.0375671059519397,48.39170792079208,0.2365924145162528,1.0406019773669184
YouTube,#Music,Tweet,India,4962798.0,142287.0,79299.0,31575.0,High,0.0286707216372699,0.0159786878289223,0.0063623383422013,0.0510117478083935,4.50617557638713,0.5573133363319465,1.949522173743993
TikTok,#Viral,Shorts,Canada,3905473.0,416515.0,20273.0,39780.0,Medium,0.1066490537765848,0.0051909205363857,0.0101857060591636,0.1220256803721341,10.470199341394132,0.0486728000845105,1.5528624586295334
Instagram,#Gaming,Live Stream,India,3097651.0,268306.0,65885.0,16747.0,High,0.0866159551221231,0.0212693424791882,0.0054063546861799,0.1132916522874914,16.020181514210652,0.245558259754684,1.2884975364136315
YouTube,#Challenge,Video,India,3232709.0,17533.0,73322.0,45503.0,Low,0.0054236245823549,0.0226812868092983,0.0140758107209773,0.0421807221126306,0.3853067862165963,4.181704117714156,1.2698961103719657
Twitter,#Education,Tweet,Brazil,3967702.0,357355.0,37276.0,37138.0,Medium,0.0900659878186416,0.0093948587872778,0.0093600779494024,0.1088209245553219,9.62209537144242,0.1043105474652727,1.5832780281274208
TikTok,#Fashion,Shorts,Germany,2370772.0,494750.0,40998.0,22174.0,Low,0.2086872967961491,0.0172931011501738,0.0093530714889495,0.2353334694352725,22.31116121758737,0.0828659264963587,0.9426471100350856
Twitter,#Comedy,Tweet,India,1219338.0,54007.0,33919.0,26510.0,Medium,0.0442920666788044,0.0278175534593361,0.0217413055280816,0.0938509256662221,2.0371543887442947,0.6280365871722707,0.4865665476542424
Instagram,#Fashion,Video,Canada,1602283.0,403609.0,7724.0,20596.0,Medium,0.2518962006087564,0.0048206215755893,0.0128541587222731,0.2695709809066188,19.59552361994465,0.019137285993905,0.6664849262029334
YouTube,#Music,Tweet,India,2050005.0,495359.0,98876.0,31147.0,High,0.2416379472245189,0.0482320774827378,0.015193621478972,0.3050636461862288,15.903396686785667,0.1996043281653746,0.8052977783472256
Instagram,#Tech,Live Stream,Brazil,1650036.0,304588.0,15654.0,19851.0,High,0.1845947603567437,0.0094870657367475,0.012030646604074,0.2061124726975653,15.342937739270605,0.0513938454770198,0.6863482429085146
YouTube,#Music,Tweet,Japan,2101712.0,32761.0,87377.0,33207.0,Medium,0.0155877684478177,0.0415742023645485,0.0157999764001918,0.0729619472125581,0.9865393880992532,2.667022770282645,0.825609695744988
TikTok,#Fashion,Reel,Canada,1519302.0,486312.0,88398.0,108.0,High,0.3200890935442723,0.0581832973299581,7.108527468534893e-05,0.3783434761489157,4461.577981651376,0.1817718218513591,0.6040925232669044
TikTok,#Viral,Video,USA,2025180.0,52573.0,77235.0,39474.0,High,0.0259596677826168,0.038137350754007,0.0194916007466003,0.0835886192832242,1.3318049398353389,1.4690721649484535,0.8052356254843801
TikTok,#Fitness,Shorts,India,4001869.0,426578.0,74476.0,13790.0,Medium,0.1065946936294016,0.0186103043352993,0.0034458899079405,0.1286508878726415,30.93162207236604,0.1745889975830971,1.5911906533352842
YouTube,#Viral,Post,India,2237936.0,126499.0,7462.0,31727.0,Medium,0.0565248514702833,0.0033343223398703,0.0141769022885372,0.0740360760986909,3.9869831064044376,0.0589881422924901,0.8791221918401548
Instagram,#Fitness,Video,Brazil,4087039.0,483900.0,15030.0,24612.0,Low,0.1183986744437721,0.0036774789768338,0.0060219635780328,0.1280981169986388,19.66034209564052,0.0310600722048518,1.7000429301836883
YouTube,#Dance,Video,Australia,2618299.0,174129.0,18094.0,29585.0,High,0.0665046276227428,0.0069105934807292,0.0112993206658215,0.0847145417692937,5.885520178462786,0.1039108711881927,1.02853913417224
Instagram,#Music,Post,India,1027847.0,362060.0,47435.0,37002.0,Low,0.3522508700224839,0.0461498647172195,0.0359995213295364,0.4344002560692399,9.784612058481745,0.1310138346853154,0.4275427823567412
Instagram,#Dance,Tweet,Germany,1334589.0,266552.0,48272.0,11189.0,Medium,0.1997259081260223,0.0361699369618661,0.0083838545050198,0.2442796995929083,23.820554066130477,0.1810971926783791,0.5551350486625938
YouTube,#Challenge,Live Stream,Canada,3359899.0,492874.0,1269.0,8977.0,Medium,0.1466931000009226,0.0003776899246078,0.0026718065037074,0.1497425964292379,54.89797282245489,0.0025746893228506,1.3198598053034334
TikTok,#Viral,Shorts,Japan,2141862.0,328046.0,8689.0,37898.0,Medium,0.1531592604939067,0.0040567506216553,0.0176939504039009,0.1749099615194629,8.655795667431859,0.0264870582568961,0.8516297747712427
Twitter,#Fitness,Video,Canada,4019882.0,131670.0,67263.0,648.0,Low,0.0327546927994403,0.0167325807075929,0.0001611987615556,0.0496484722685889,202.88135593220335,0.5108414153458241,1.6041000171547442
Twitter,#Gaming,Post,Japan,2968787.0,334782.0,75537.0,29581.0,Medium,0.1127672682479409,0.0254437249961011,0.0099640021328576,0.1481749953768997,11.317084713677236,0.2256297362769316,1.184669420054813
TikTok,#Education,Post,Germany,1461068.0,234320.0,76468.0,12204.0,High,0.1603758346634106,0.0523370575496828,0.0083527939835791,0.2210656861966725,19.19868906185989,0.3263386550928,0.5809379930945457
TikTok,#Gaming,Tweet,Canada,1278728.0,429074.0,13570.0,2674.0,Low,0.3355475128408856,0.0106121082826058,0.0020911405709423,0.3482507616944338,160.4014953271028,0.0316261725805511,0.5084374430442679
Twitter,#Challenge,Live Stream,Germany,609969.0,103448.0,60694.0,21763.0,High,0.1695955040338115,0.0995034173867852,0.0356788623684154,0.3047777837890122,4.753170373093181,0.5867045597347486,0.2434029862975734
Instagram,#Fitness,Tweet,UK,1085330.0,403285.0,93043.0,35529.0,Low,0.3715782296628675,0.0857278431444814,0.0327356656500787,0.4900417384574277,11.35054883197298,0.230712199282891,0.4514533855478899
Instagram,#Gaming,Live Stream,Brazil,2931391.0,338512.0,25132.0,35276.0,High,0.1154782831768262,0.0085734042302783,0.0120338774322497,0.1360855648393544,9.595827309578478,0.074242348152065,1.2193401005358873
YouTube,#Gaming,Post,USA,2253299.0,494478.0,11190.0,12355.0,Low,0.2194462430418688,0.0049660519975378,0.0054830717095245,0.2298953667489312,40.01926189705407,0.0226298791253015,0.8851571965200207
YouTube,#Comedy,Reel,Australia,4629977.0,160940.0,2872.0,31118.0,Medium,0.034760431855277,0.0006203054572409,0.0067209837111501,0.0421017210236681,5.171760017995437,0.0178450488067055,1.8187810234115291
YouTube,#Music,Post,UK,1180106.0,43719.0,16485.0,43917.0,High,0.0370466720786098,0.0139690841331202,0.0372144536168784,0.0882302098286086,0.9954688282708684,0.3770585544373284,0.4635777668904373
TikTok,#Music,Tweet,Japan,2476925.0,230450.0,55221.0,1354.0,Medium,0.0930387476407238,0.0222941752374415,0.0005466455383186,0.1158795684164841,170.07380073800738,0.2396214379629509,0.9848548038460276
TikTok,#Tech,Live Stream,USA,2847991.0,406067.0,52565.0,33962.0,Low,0.1425801556254917,0.0184568701235362,0.0119248972345769,0.1729619229836049,11.956158172128491,0.129448762276269,1.1323950534070475
Twitter,#Education,Shorts,Japan,4171736.0,248892.0,96898.0,12674.0,Low,0.0596614934406204,0.023227260785438,0.0030380637700947,0.0859268179961531,19.636449704142013,0.3893158907643043,1.6646960754482505
TikTok,#Comedy,Live Stream,Canada,2247336.0,416253.0,29943.0,37996.0,Low,0.1852206345646579,0.0133237753500144,0.0169071291520271,0.2154515390666994,10.954891175619128,0.071934443873212,0.8935674901162192
YouTube,#Education,Video,Germany,2970301.0,493114.0,58206.0,25766.0,Low,0.1660148247601842,0.0195959938066882,0.0086745417383625,0.194285360305235,19.137423836690346,0.1180373746489155,1.166815103535134
Twitter,#Gaming,Post,USA,3953080.0,17672.0,29206.0,24535.0,Low,0.0044704382405617,0.007388163153794,0.0062065528651077,0.0180651542594635,0.7202477991522661,1.6525773779211226,1.5774432423175797
Instagram,#Tech,Video,Brazil,1986024.0,232499.0,19425.0,23352.0,Low,0.1170675681663464,0.0097808485698058,0.0117581660644584,0.1386065828006106,9.955851496595727,0.0835483870967741,0.8261056624062383
YouTube,#Education,Post,Germany,670841.0,327683.0,58507.0,42984.0,High,0.4884659703267987,0.0872144069906281,0.0640747956669315,0.6397551729843585,7.623194137489822,0.1785470148069481,0.2635246094152117
Instagram,#Music,Live Stream,Australia,1219770.0,291504.0,16339.0,31645.0,High,0.2389827590447379,0.0133951482656566,0.0259434155619502,0.2783213228723448,9.2114011249447,0.0560504965609509,0.5073749883351144
Instagram,#Education,Shorts,Germany,1085450.0,318761.0,68762.0,33987.0,Medium,0.2936671426597264,0.0633488414943111,0.0313114376525864,0.388327421806624,9.37863363540073,0.2157158005031967,0.4515033006946801
Twitter,#Music,Post,Brazil,2841135.0,103616.0,40222.0,14604.0,Medium,0.0364699319110144,0.01415701823391,0.0051401992513555,0.05576714939628,7.094556658678535,0.3881795458274221,1.1337309657942556
YouTube,#Gaming,Video,USA,4603491.0,200988.0,84981.0,41852.0,Medium,0.0436599094035374,0.0184601208083169,0.0090913613168788,0.0712113915287333,4.802236398824457,0.4228141838608083,1.808376601491922
Instagram,#Challenge,Shorts,India,3521257.0,499054.0,62073.0,40943.0,Medium,0.1417260938352412,0.0176280799725779,0.0116273819263973,0.1709815557342165,12.188696756545523,0.1243810802416567,1.4647005003401787
YouTube,#Dance,Video,UK,4368296.0,256833.0,21818.0,33470.0,Medium,0.0587947794746509,0.0049946249063708,0.0076620265659653,0.0714514309469871,7.673299273998387,0.0849498119407866,1.715985601968323
TikTok,#Challenge,Live Stream,USA,2925514.0,231534.0,48422.0,40859.0,High,0.0791430155521388,0.0165516213561104,0.0139664346162759,0.1096610715245252,5.666519823788546,0.2091346880601205,1.1632191191169727
TikTok,#Tech,Video,Australia,3301392.0,72964.0,71082.0,3187.0,Low,0.0221009804349195,0.0215309178673723,0.0009653503734182,0.0445972486757101,22.8870765370138,0.9741931062838348,1.3126726770406227
YouTube,#Education,Shorts,Japan,698224.0,114238.0,46020.0,39802.0,High,0.163612250509865,0.0659100804326405,0.0570046288870047,0.2865269598295103,2.8700851694595886,0.4028396607113158,0.2742813973569397
Twitter,#Comedy,Tweet,Japan,2168867.0,98430.0,83970.0,511.0,Medium,0.0453831424425748,0.0387160669603069,0.0002356068859916,0.0843348162888734,192.24609375,0.8530849021141713,0.8654680888410053
Twitter,#Gaming,Post,Japan,4245823.0,392520.0,5760.0,6404.0,Low,0.0924485076273787,0.0013566274430187,0.0015083059279673,0.0953134409983647,61.28337236533958,0.0146743741099202,1.694259868109563
TikTok,#Fitness,Video,Germany,1784267.0,10082.0,55617.0,18055.0,Low,0.0056504996169295,0.0311707832964461,0.0101190012481315,0.0469402841615072,0.55837394771821,5.515917881582863,0.7094457548347003
Twitter,#Comedy,Live Stream,Japan,622120.0,133383.0,42152.0,32063.0,High,0.2144007586960715,0.0677554169613579,0.0515382884330997,0.3336944640905291,4.1598989520958085,0.3160199124332754,0.2482517403924566
TikTok,#Challenge,Post,USA,2331691.0,451832.0,40146.0,31465.0,Low,0.193778678221085,0.0172175472650535,0.0134944981989466,0.2244907236850852,14.359372020593655,0.0888514119154643,0.927108040184724
Twitter,#Fitness,Tweet,Japan,4308976.0,171495.0,9299.0,12469.0,Medium,0.03979947904096,0.0021580533286794,0.0028937269550816,0.0448512593247212,13.75260625501203,0.0542228390166534,1.7194605402644607
Instagram,#Music,Reel,Australia,3927144.0,233834.0,69647.0,25283.0,Low,0.0595430165025779,0.0177347711212015,0.0064380119496509,0.0837157995734304,9.248299319727892,0.2978467722967049,1.6335330768836047
TikTok,#Fitness,Tweet,Canada,4852422.0,454011.0,36924.0,24724.0,Low,0.0935637914427063,0.0076093958851888,0.0050951875166669,0.1062683748445621,18.362426693629928,0.0813282468304802,1.9293806300102545
