PC1,PC2,PC3
6.8256636,3.8842206,2.103405
5.193664,4.6598845,6.7609735
3.823037,2.8350828,2.3718722
5.707877,5.496218,6.088603
3.065672,2.8507266,5.621432
3.3376582,3.1528451,3.0238016
4.7024436,5.2144547,5.965765
5.9761796,5.629159,6.287741
3.9268847,2.270401,5.1511893
4.445642,5.379973,6.877413
6.7962866,6.350335,3.0172098
2.9475765,3.811941,2.3465803
4.719676,4.5514975,6.6673603
2.833599,3.5458138,1.7499281
3.687667,2.3307414,4.736868
6.903091,6.284523,3.5983937
5.9840713,2.797132,1.8478937
2.8968542,6.4344287,3.9687035
3.594692,2.5858834,5.146332
4.4652877,2.8330157,4.9438257
4.5185194,6.2983856,3.0862093
2.9359498,2.730664,5.21195
3.152199,2.9966354,5.377785
6.773583,2.987017,5.446944
5.1325088,5.796169,3.1673353
4.1890454,5.252846,6.8965855
6.623208,3.665314,2.5822635
3.025423,6.6647787,3.7240894
5.875064,6.209273,3.7804384
5.705685,6.4550304,3.098683
2.6881094,2.172614,5.447573
3.0246136,6.849279,3.7266843
4.5906878,5.143347,6.07859
5.018692,1.6803961,5.240375
3.0354404,5.321004,6.705235
4.491381,1.9018203,5.488038
4.6273427,5.939204,3.356714
3.8786383,3.5368786,2.785754
4.221803,5.0746994,6.3482137
3.8222969,6.3442693,3.4146512
3.6911845,2.784995,4.606259
2.4361513,2.8990035,5.182941
4.02554,2.8951952,2.7941284
3.0973103,2.3546536,4.721701
5.8142476,5.7757735,3.3386831
5.275225,2.755334,2.4665413
6.2310343,4.783765,5.927232
5.059648,6.385361,3.309565
4.62534,6.213217,3.655776
6.2262316,3.2782593,3.0166836
6.680332,2.689397,1.8915032
5.986491,2.6627655,5.4326053
7.075885,2.2992027,4.90888
3.9399014,2.469847,5.382968
5.2763844,1.7563021,5.2298026
4.012131,5.2304325,6.4837327
3.0240467,7.221832,3.418069
3.8688927,2.9078085,2.5774925
4.994615,2.604889,5.2977886
4.797752,3.2012787,1.8468848
4.229186,4.893822,5.596198
4.4780393,3.411999,1.5635831
3.6637678,3.3581367,2.9857094
5.9747763,4.524258,5.8559256
3.3662057,4.769758,6.1470013
6.3168044,6.570515,3.4885902
4.50816,2.7202737,4.5840564
3.1043966,5.071847,5.449174
4.110325,2.2868724,4.7861814
5.374572,3.4684992,1.6671498
6.8969836,6.5583525,3.2917767
2.8557944,3.2742476,2.6725392
5.7667613,2.928003,4.4066463
2.8518224,3.7195685,2.6469476
6.0960073,2.627298,5.019521
6.5777273,2.5901988,1.7061973
5.3746552,5.739821,5.8799605
5.115478,5.8259015,3.0742862
3.7410593,5.7902036,5.959778
7.0752788,4.8383455,5.287229
5.6277566,5.292984,6.580648
4.578583,4.7403946,6.5331416
7.0098486,3.7916946,2.7506518
6.061007,6.465789,2.7054923
2.7957146,2.7073724,2.1657853
2.9269042,2.4603486,5.6762853
4.9710264,5.2426686,6.610169
6.9568343,6.109735,3.6764607
6.6631494,2.3903108,5.472981
3.293027,6.421416,3.0372014
3.2055385,4.966544,6.7019863
5.9569316,1.9531313,5.10265
4.4426346,4.684013,6.617595
2.8831327,2.8093722,2.4787743
2.346219,2.8739514,2.7322621
4.571812,4.7475486,6.7716146
4.2217526,1.9012555,5.3405485
6.8797293,4.0241494,2.0247693
4.6375284,5.0247474,6.5691347
3.2397983,6.8533096,3.9692056
6.88292,3.8751059,2.748345
4.6150236,2.7646983,4.585906
3.1967282,2.415764,5.015852
6.651443,6.391937,3.8461778
4.9141936,4.661361,6.606173
6.8329716,2.3608584,5.5012345
5.7543654,5.809228,3.395513
6.573962,5.2645574,5.729804
5.021791,5.9001565,3.2270067
4.2455215,3.389671,2.2715526
5.809277,2.6161764,1.6760148
3.1387806,5.7050095,3.7332828
6.7658157,2.6654675,1.9022492
3.7547174,2.190041,4.8581967
3.153052,1.9136096,5.4271183
7.2757697,3.4121697,2.3525076
4.692171,6.3105216,3.739331
2.2468038,2.8949304,2.5349498
3.0606327,2.3853846,5.5264773
6.6713753,5.9256115,3.134479
7.097151,2.4973779,2.1380227
4.6786857,4.9199066,5.7169123
4.74655,4.671502,6.830804
3.6504815,6.254173,3.4704876
4.9809375,6.2059546,3.7375417
3.642564,6.7924943,3.9450688
6.566871,2.7457192,1.9375359
4.0714583,5.3940334,6.9398713
6.5354958,2.648722,4.809
4.995506,2.6347635,1.8562729
4.4792004,3.5285337,1.4856077
3.019173,6.619337,3.6847975
6.3886957,5.916918,3.4219618
6.6642623,5.0488677,6.6383605
7.083088,4.933451,5.189969
6.110563,2.330701,5.9889717
2.5435593,2.7777758,5.4827743
5.842213,6.553651,3.4834318
3.1504772,3.2679453,2.2251205
5.832895,5.707433,3.1508195
6.0697937,6.192845,2.5314784
2.6054263,2.8785727,4.9686394
3.8034723,4.641949,5.417738
6.7476983,5.3116164,3.2411766
5.820589,3.3492742,2.8518841
6.28933,3.866613,1.7738833
6.746428,2.9375298,5.0405207
5.551546,3.1785383,2.099828
5.713761,5.9762335,3.6548476
6.374176,6.5376306,3.9271286
3.3623207,6.231633,3.789485
5.636221,5.4575624,6.057233
2.874703,6.695638,3.9252298
3.0615182,5.374923,5.780563
7.2103944,3.9461055,2.9093955
3.4186108,3.8262525,2.6734326
5.7468724,4.620407,6.2411513
6.577472,5.746836,3.5447295
2.5856376,3.8944266,2.6059005
2.8816166,3.3897069,2.176868
6.1150694,2.7834637,1.742673
6.712361,6.392864,2.9927106
6.287496,2.230494,5.055836
4.2872853,4.922914,5.5672045
3.8184142,6.612221,2.9760368
3.7086203,5.9044695,6.2687917
2.953354,2.23961,4.6877956
3.015225,3.5545235,2.2219408
6.10369,2.1646843,5.901872
6.6111336,4.6896634,6.2237253
2.9249942,6.3146896,2.8857791
4.1025085,2.9057534,2.810342
4.8650093,4.9538255,6.5656633
2.899008,3.3356278,1.5944285
6.8060455,5.821391,3.6924188
6.5325074,5.547211,3.2886608
6.669222,1.911744,4.9725065
6.4185,4.4632707,6.4419456
4.3340616,2.9895718,2.3484752
5.3354774,5.8647895,3.0744298
2.280494,3.1127777,2.6561108
2.667794,3.6445348,2.7567337
2.6889865,2.612538,2.5168772
6.383541,2.5987525,4.9746585
7.0911465,5.0242743,5.0751886
3.3152046,6.945643,3.5090702
2.8199713,6.303697,2.7993143
6.740498,5.4420137,3.2717597
2.968498,2.9605668,2.195071
6.724231,2.3670087,5.5300984
3.9417822,2.945776,1.9772657
3.762215,5.053085,5.433486
4.684523,5.5675745,5.93244
5.3252683,6.5586996,2.943002
6.2576184,6.109445,2.738756
6.5621,3.337461,4.8620205
3.635505,2.7507348,5.4033217
6.523752,5.5215387,5.9727836
5.483181,1.958187,4.558759
6.827777,6.6123023,3.1550941
3.014293,7.3018804,3.2604086
3.1739924,6.213826,3.6116443
6.514065,6.0824833,2.6066437
2.933071,5.220843,5.824299
5.0690165,2.5823433,4.7330313
6.844097,2.8009021,2.152818
6.2981,2.8224466,2.5737906
6.154046,3.0197892,4.5646973
6.2367587,4.889916,5.31548
6.7743783,4.857239,5.3467264
2.7133012,2.7434337,2.2474265
6.897706,3.0745945,5.306852
6.0016356,1.9851096,4.5530076
3.0247314,3.5191317,2.0796144
4.9881363,4.701721,6.529627
2.8387692,3.4462466,2.1885815
4.2961807,6.250405,3.7534926
2.903788,5.6335716,6.042849
4.8301005,6.2222257,3.6551082
3.7980642,3.095444,2.1076438
2.8929949,3.3589602,1.873679
3.6755652,2.3979342,4.628961
4.603303,5.784546,5.948899
6.732609,5.3774405,3.2287228
3.0690238,3.2425644,2.9697695
6.6862345,5.266184,6.3383155
4.0498505,5.9399953,3.53389
6.4612565,2.8772752,2.6546555
6.6727843,2.4884138,5.704659
5.4942374,3.2656732,1.9675235
5.29574,6.805266,3.657652
3.6559591,2.8296926,4.8918343
2.673566,1.9546807,5.391271
4.2038994,2.1745446,4.90527
3.827279,5.8166227,6.423382
2.9555042,6.32777,3.038149
6.6141105,6.126744,2.5495353
6.354844,5.9315944,3.4097452
6.6074476,5.9510875,2.7497776
4.506275,3.3593395,2.5204725
2.9026601,2.763581,5.6528344
6.4739904,3.3816006,2.9208176
6.9160695,3.143532,2.7167192
6.337482,4.9177475,5.3400826
4.945174,4.9733534,5.389195
2.71192,2.6204286,5.79792
6.1542554,2.4474554,2.6159627
3.6404977,6.4074564,2.9971092
2.416103,3.5051303,2.9781778
2.8225927,6.288373,3.3905072
4.2777076,3.510612,1.7592571
6.2094984,3.301585,2.8924694
6.218694,6.6511264,3.8751574
3.999265,2.0396614,5.449107
2.7742584,6.250542,2.789841
6.6726727,4.3411894,5.7606287
7.051486,6.101304,3.3394172
4.0538306,6.983385,3.262269
3.4559948,3.295089,2.0403001
4.05377,5.555524,6.38765
4.3027067,6.134489,5.845091
6.1459584,6.837555,3.7016368
2.7395728,5.5489836,5.6393285
2.816404,2.3044984,5.0553446
2.2203083,2.9842553,2.6182492
6.916094,6.081347,3.710695
5.8934474,3.5792036,2.090036
5.3901343,3.1486392,2.7191217
4.338614,3.4784656,1.841248
4.4202785,1.9149542,4.7018366
3.6120832,3.0320487,2.1470923
7.0081606,5.1332026,5.4741297
4.4485126,4.890448,5.575479
6.379237,5.2856984,5.7722807
3.6199944,5.343871,6.4388237
6.3152103,5.7872667,3.3156607
4.145993,3.5385745,1.6508932
5.5745673,2.7493477,1.7789557
2.6202319,3.0025,2.2396235
6.8066554,2.4945664,5.8726377
5.973995,3.369643,2.9784555
4.4751787,3.1047904,2.012668
5.8416233,5.6358213,6.1564736
6.819447,3.364806,1.9654408
6.8677745,2.7114003,4.732291
4.4340324,5.0187984,6.5395536
5.2990103,6.259064,3.7228537
4.092204,2.0113099,5.32058
6.250643,2.5613413,4.979108
3.5387385,3.3467376,2.3273933
3.209908,3.480971,2.647098
5.884674,6.640733,3.1676943
2.7439625,2.8694508,2.198091
4.8098216,3.023149,2.6199863
6.6226735,2.9520812,5.3558345
6.017544,3.4701865,2.2992475
6.698363,3.1125624,2.1551769
2.7253911,3.5671396,1.7623451
6.8455167,6.23916,3.6980383
3.817855,5.721297,6.458731
5.844683,6.6982093,3.801972
3.6763735,7.1454573,3.469257
6.6401815,3.6210334,2.6904643
5.925075,2.67506,5.628238
2.888357,3.8067596,2.703885
6.6950226,6.1728725,2.61653
2.8518434,2.2528257,5.429545
2.8508928,5.435159,5.663558
4.1765575,1.9512806,4.853471
6.799794,2.7067966,2.6625571
6.1987143,6.14376,2.6243925
2.8741074,7.1555185,3.5253003
6.635979,4.5123615,5.728258
6.4661183,5.6789126,3.5016067
4.581792,6.181704,3.1136441
3.1199691,4.944392,6.2756433
2.6750681,2.80285,5.581998
6.431676,4.7420626,6.5505486
3.4043162,6.8879647,3.8998394
6.7330065,6.2233934,2.8909268
3.440734,6.5605445,2.9527671
6.9525023,2.1186535,5.0125246
3.4185593,4.87897,6.281213
4.598326,1.9377095,5.4696636
3.3316998,3.249767,2.245588
4.608201,6.881306,3.3577979
4.807958,3.141464,2.1180444
3.557955,5.362125,6.9195967
2.8308988,3.364979,1.5736676
3.0263994,2.3002725,4.793941
3.6210823,2.8073597,5.0263925
6.238108,2.2514303,4.525326
7.0792003,2.5479746,2.12354
3.0831544,2.5335398,2.3873963
6.30622,5.259968,5.8464313
2.9882379,3.5360527,1.9499005
3.3320348,5.188252,6.843856
6.2814116,5.101558,5.523802
3.46441,2.7985795,2.3055022
3.726024,3.01347,2.1505103
6.6288514,4.463297,6.284616
6.471584,2.707875,5.4035344
6.0173283,4.9805145,6.383373
6.5772185,2.791817,1.9875221
6.6908855,5.7460113,3.605598
5.01702,4.5528817,6.431619
6.513102,5.6537642,3.1357346
3.2682478,3.9028957,2.6761172
5.5257516,5.6336193,5.7575603
6.3517017,2.9944687,4.7473307
4.9834886,2.0934215,5.6527376
5.7515726,5.307462,6.6981573
6.717524,2.8366482,1.9698153
6.316741,5.340348,6.228809
6.2667,2.4448242,2.650371
3.7906222,2.6847804,5.0150466
2.9618626,2.3577387,5.964335
3.1480365,2.939667,4.6932526
5.923021,2.0292163,4.4664793
4.0842586,2.3338006,4.780756
4.8555627,3.170991,1.8846531
3.5082622,3.0166576,2.0313017
6.838465,4.777344,6.407102
2.5646813,1.9528838,5.413754
6.681578,6.7198815,3.7294042
4.040113,2.7720478,4.81586
2.5601773,2.678563,4.9495583
6.731786,3.3221812,3.2021387
4.049958,1.9629415,5.443199
6.2504005,5.2857633,5.822457
2.9280326,2.0117598,5.2584968
4.1053624,3.5080616,1.6740854
4.538841,1.7004533,5.238357
3.3781674,3.3853083,1.6028037
2.9500208,7.2152133,3.4946399
3.1314044,3.3407984,2.8763688
5.00066,5.0180035,5.9470797
6.1685343,2.7352607,5.5682263
5.9704266,6.899535,3.39503
3.290404,6.653301,4.2168255
3.4452302,6.4697275,3.0061805
6.4827867,3.6344795,2.129165
5.1269054,4.6588025,6.5403223
6.094269,4.830964,5.9495006
4.4095693,6.4693356,2.9987395
5.96704,2.7186341,1.7420384
5.6027727,3.6151657,2.3533475
6.5178165,5.977695,2.8000376
5.7300076,5.14257,6.6406426
4.250047,2.7115881,4.7065353
3.9572873,2.3244307,5.121177
5.965104,5.1589165,6.8418756
4.2020974,6.9927187,3.3886516
3.4684253,5.8379254,3.6219633
3.5276098,6.9466095,3.2771442
2.3970463,3.163263,2.7226608
2.227295,2.9646902,2.5588295
3.8361742,5.716258,6.4489756
5.875024,2.531549,4.940643
6.774647,5.3235264,6.26078
6.1107326,5.489558,5.9336233
5.7726307,2.6243415,1.7221243
3.1636062,2.7578049,2.3593736
6.661981,4.9594445,5.466795
5.7284174,6.5151854,3.2834182
4.9798284,6.328883,3.4237347
3.2524717,6.195474,3.055267
6.8628087,2.7341352,2.5506797
4.562308,5.2273,5.971315
2.6500702,2.6867268,5.750319
4.061651,2.8429246,2.3115022
2.4231098,3.700734,2.3924522
3.2844932,4.9366746,5.6150227
2.7753694,7.06852,3.2948859
4.908633,2.4597309,4.8687644
3.8442094,6.401662,3.503926
7.191032,2.4018843,4.9368644
4.7652674,2.7647128,5.5795274
3.7723885,4.7016497,5.3922014
3.1305797,5.6933465,3.6603487
4.875982,5.0274277,6.1306577
3.7675157,3.487711,1.557713
6.2871923,4.3652005,6.392604
3.3257072,2.7120073,2.1930635
6.5208864,2.629369,1.7912747
4.240606,4.820012,5.566705
4.4925766,3.056464,2.1355467
5.886632,3.0227363,2.0681033
5.9674444,2.0313208,4.466879
6.4216437,2.4017463,2.6550527
6.9619503,2.3780577,2.6986225
4.577505,5.2724085,6.439347
3.9468927,5.8149023,6.007886
2.6900845,3.490737,1.7350916
6.766504,5.654096,3.3003716
4.5000834,2.6156192,5.005331
6.1047683,2.7659006,5.2672443
5.15734,2.0515559,4.5481043
4.351422,3.2567654,1.6962117
6.2859573,6.79782,3.4552436
6.3263125,5.99847,2.6616418
2.9123192,6.421695,3.556527
6.096581,2.603522,1.7405057
2.9879482,4.802277,6.0073404
4.57424,6.5534306,3.2187192
3.0190256,4.6854835,6.1325927
2.8004973,3.1430237,2.7658138
6.6193404,6.660267,3.2159536
6.6970325,4.4566245,6.2587
5.9343233,4.626839,5.766172
2.1884675,2.9255896,2.9579244
3.189137,5.250078,6.751397
5.332762,6.5546694,2.938358
4.0021257,3.0461285,2.646574
6.77484,3.2331305,2.9827826
4.823936,2.6025002,5.658156
3.5377433,6.776402,3.8529985
3.0464797,5.0114365,6.6146207
4.862051,2.2241335,4.5255265
6.7109404,3.2505672,4.659392
5.239275,5.8257995,3.2267115
2.1961346,2.9079876,2.5209467
6.178915,6.626067,3.8615313
2.9731379,5.1265225,5.5587025
4.7645583,4.601141,6.5566835
4.0061812,5.373175,5.7813773
6.977243,2.8340359,2.3619487
7.0257354,6.2074738,3.7189662
5.465389,5.6191416,5.809761
3.779276,5.7919846,5.9039407
6.57816,3.6995585,1.9986334
6.321761,2.7375565,1.7887514
6.6426687,4.6200957,6.263903
4.751548,5.732963,3.162803
3.56521,5.123175,6.6872864
4.909921,6.655909,2.9025486
3.6139805,4.831542,5.913411
6.520131,5.0377564,6.7663064
6.7701807,2.8680425,2.5701606
6.7414975,5.4834933,5.968718
2.713052,2.768449,4.98778
6.56501,4.863886,5.393629
5.6319785,4.8898168,5.9041862
6.398899,2.6262288,4.861219
2.7954202,5.577554,5.6228085
5.0729437,3.1684117,2.7211716
7.0316334,4.940912,5.218705
5.3503757,4.5237756,6.6043954
4.404127,6.7127666,2.8492198
3.9182987,5.098531,6.120439
5.937137,2.7716615,5.4382873
5.156951,4.6713595,5.4296923
4.068848,2.2854838,5.11325
4.941765,2.4890122,5.7670226
3.715461,5.780044,6.7793317
4.6554427,4.888172,6.6214156
2.6489654,2.683205,2.356074
2.7795072,3.303485,2.6336143
2.8253148,4.751147,6.090206
4.336351,6.6344957,3.693812
3.8704698,3.5322526,2.802459
5.34058,3.5930507,2.0545297
4.170201,3.499805,1.5615734
2.13788,2.986416,2.432137
6.4679055,5.553077,5.981097
6.8373065,3.681611,2.114341
5.9757347,6.7972927,3.128015
3.7226186,3.0164661,2.2056265
6.852717,5.2982473,6.340428
2.6607578,5.3817916,5.6137953
6.7350597,2.668709,1.9685462
3.1950526,2.4592223,4.6695127
3.8125648,5.1378565,6.7238297
6.197589,6.1200137,2.7258823
3.7573664,2.4458134,4.6769514
6.006689,2.8910186,4.432298
3.9203246,5.166093,6.25962
3.010061,2.0422938,5.3235164
2.8281302,6.668192,3.8650377
4.2401814,6.167375,5.814708
6.418366,5.127461,6.4394255
2.8516579,5.4762897,5.9715133
6.8769155,3.8003242,2.692308
7.143558,2.448851,5.0363083
4.5894976,3.4795709,2.4571247
4.4308233,2.2941353,4.874473
3.139995,2.6477585,4.732253
3.4077103,2.3466468,4.6066785
6.199998,4.701279,5.8085074
6.5275793,6.4112587,3.922066
4.2778625,2.6736667,5.7718925
5.3834376,2.4890616,4.7864294
3.816041,2.6460412,4.8514395
6.183142,2.884122,2.8751428
2.800136,2.1096916,5.5477138
5.6727414,5.760992,3.727515
6.184093,2.7034483,4.6683235
5.1396556,6.470076,3.3639858
2.7963712,6.952231,3.1116538
4.435646,3.5142508,1.5465529
5.9631286,3.0899136,3.0748148
6.837637,3.99366,2.0211096
5.845532,5.8814354,3.504728
5.718774,5.8511243,3.3006072
3.0900333,2.8012357,5.4762907
3.2156656,6.1712394,3.0228043
2.658006,2.4977193,5.5927486
6.319841,3.335271,2.8531423
7.010147,2.9795735,5.1895394
7.300314,3.5702376,2.2810802
6.751945,2.2439487,4.340966
6.2988124,5.6448445,6.1823506
3.0485258,3.5504112,2.1707501
6.614009,2.9346013,5.483751
6.7554727,5.836064,2.82182
6.417571,2.6147616,2.561937
5.00896,6.899094,3.3597329
3.03462,3.3794036,2.177543
3.844383,6.7854853,3.9049082
2.9248495,6.181231,3.1235383
2.3217044,3.1323614,2.7858138
3.365466,2.2149162,5.72858
5.2149286,2.8650222,2.5533025
6.9153204,5.1264253,5.925434
6.742326,6.444426,3.1377795
6.167778,3.8752532,1.6798726
6.201297,2.299731,5.7536507
2.9850724,2.661059,2.3203616
3.0631404,5.6089807,3.5855012
3.7767544,3.3546689,1.7957319
6.9171724,6.425452,2.9298828
5.8233347,3.1388488,2.0986414
6.684942,4.810019,5.333546
4.6743875,3.5224397,1.4759098
6.649498,4.874435,5.223912
2.8227403,2.0362003,5.416224
6.534483,6.0717936,2.6277046
2.9610636,3.448196,1.6549526
3.3351564,5.689792,3.7962117
5.341437,6.450104,3.1903598
5.5189395,1.9077388,4.5948353
3.3059466,2.830835,5.6239905
6.9152913,6.5207186,3.2634468
5.684352,2.6921823,1.6393253
3.1511967,2.5355034,5.6269293
3.843927,2.7113686,5.662094
4.195266,6.4603066,3.665553
3.464027,2.7688115,4.585099
6.5896664,2.1755934,5.159397
3.3436944,6.8550215,3.125891
5.2203293,3.3798952,2.3279042
6.634241,3.8085272,2.0326579
3.232148,5.108293,5.3047733
6.3580737,5.917538,2.6367257
2.3225956,2.538357,5.3195405
6.3071795,3.9796183,2.065907
7.1943746,3.492183,2.4310772
2.8458738,7.0373454,3.0664983
6.9634295,5.508452,3.537772
6.290683,3.8652837,1.7553158
3.8589733,5.7804823,5.86108
2.903968,3.4586058,1.6572801
6.6235375,4.401994,5.832694
2.7278652,3.635068,2.110687
5.1785283,6.615271,2.9574292
2.2417176,3.0257413,2.549265
6.678451,3.1370368,2.2925248
5.6727166,2.9913437,4.691912
3.7219136,3.5128236,2.9121177
2.8698678,3.8066483,2.7647593
6.15471,2.6461277,4.994108
7.0964904,6.1947393,3.6393828
3.157153,2.6705284,5.6486297
6.962924,4.949573,5.192138
6.389308,4.7078257,5.387258
4.4491568,3.533351,1.6063435
3.463634,4.7979884,5.468322
2.9022217,5.8358455,3.7270608
3.3359275,5.6903577,5.790288
5.8886623,2.7439942,1.8208734
2.518575,5.9776974,3.4189363
5.114405,3.0888655,1.8451829
4.511363,4.940692,5.578645
2.7833216,2.8533044,5.6012845
3.8319318,2.5369916,4.9725976
3.9074266,6.997696,3.4099805
7.17927,3.8167446,2.8494344
4.6215177,2.4564843,5.779012
3.0400224,6.0943336,3.212205
6.193038,5.5690346,6.0132327
6.935114,3.054733,5.286887
5.6638823,2.436346,4.974336
5.099419,5.6907945,5.906385
4.324363,5.722918,3.384248
2.8748095,2.3908947,5.626611
7.0477934,5.651579,3.4296703
3.6615677,4.9273953,6.529379
2.9304497,7.0159655,3.001013
2.976315,2.0821576,5.505509
5.73357,5.4619985,6.011847
3.09281,5.276452,5.789142
3.2404451,5.029568,6.7871275
6.068098,2.5893018,4.9478507
3.3015559,5.018873,5.5280437
5.4957547,2.6854374,2.5651226
2.7777872,6.9609694,3.1984754
6.822756,3.82976,2.6970134
4.08763,2.6005445,4.9966455
6.184916,5.894633,3.2133744
3.8878162,5.1851716,5.993005
4.504005,5.883553,5.9447246
2.9902906,4.9328055,6.1044583
3.4908626,6.4124117,2.9451
2.7652142,6.3175797,2.9329515
4.1662464,2.6309195,5.0174336
3.5921328,3.3299232,2.3888097
6.6101975,4.83815,5.3861537
3.5202103,5.504629,6.4656963
5.222078,2.5621674,4.611029
5.18365,2.0648408,4.445802
2.913266,5.8485217,3.601876
4.4120197,3.4835846,2.4764595
4.8040214,6.1187496,2.6628995
6.3493934,2.4017322,2.6142995
6.823835,3.98073,2.0041866
6.18858,5.5859003,6.263409
6.1249943,3.1421013,3.0180535
6.6160145,2.8223186,1.9856367
5.050532,6.300184,2.79312
3.9491813,3.2340746,2.376058
3.5543106,5.1503286,5.901218
5.729788,6.5402737,2.9410274
6.0531783,4.966787,6.4994655
3.357403,2.8831646,5.4078593
2.612229,2.889982,4.9756513
5.7868285,6.637251,2.729929
5.0320516,5.4070363,6.579635
6.9420333,1.9518958,4.692538
6.943738,2.1781268,5.1189356
4.105182,1.9304407,5.45282
6.1363926,5.551946,5.9901276
5.710941,3.090408,3.1443088
5.898025,2.9165068,5.4543037
6.6378627,5.3066955,5.6547885
3.5593941,5.7609844,6.677193
4.7791514,4.566263,6.635446
3.3599324,5.773559,6.461883
4.499089,6.170718,3.6411555
6.553511,6.67591,3.7619197
5.9710703,3.7865179,1.7198677
5.2536683,3.6134722,2.089814
5.06063,6.2094765,3.688891
2.9167557,5.5157456,6.105791
6.043166,6.631988,3.9954636
3.9184,2.432999,5.418405
5.8937,5.822977,3.1130116
5.860695,3.1732323,2.9697623
3.7476735,3.5724528,2.8505926
5.9203043,3.1634128,2.808976
4.040473,2.2409177,4.749345
5.0003176,5.2662826,6.8459125
3.7480996,6.1340227,2.859758
3.9195428,3.5146897,2.7683353
4.8512244,6.1981034,3.740128
2.848362,5.814382,3.586349
3.7690365,4.7539177,5.563931
3.5494998,6.1224337,3.0316925
5.4783344,2.7499194,1.7502085
5.216721,5.442258,6.437134
4.400588,3.5037966,1.5312604
3.371137,6.2325463,3.5116231
3.371243,5.2081003,6.829903
6.5703754,3.794958,2.0283957
4.6200914,1.9694808,4.682864
2.8362122,6.2943044,2.7895725
7.0737085,4.8831162,5.305005
4.6513243,5.9519706,3.1461608
4.200424,2.809567,2.8595173
5.246531,4.654311,6.707919
7.00561,4.926014,5.1716194
6.4235516,3.167416,4.6739793
2.6891751,2.8239908,4.978265
5.984825,6.404882,3.0694222
3.8235857,6.2256804,2.8741384
3.2115514,6.867391,3.9674146
6.786599,3.9029248,1.9460024
3.6529617,3.2006094,2.6295912
2.7790644,2.1101742,5.447449
3.378447,6.778308,4.023711
6.8444896,2.8726847,2.722399
3.24744,3.4429114,1.5741622
6.670052,5.4663873,6.2771926
6.6891475,5.014501,5.376105
6.6125765,4.4926467,5.7831173
6.946891,5.9503345,2.8691938
2.8593044,2.6567976,2.3302794
7.075917,6.1483474,3.4144163
3.2022157,5.2640076,6.74777
3.2981641,5.138967,6.7014403
3.5216193,5.095262,5.4569697
5.651598,6.6998744,3.7338626
5.032168,2.4180746,4.647698
3.3475547,6.772857,4.007625
3.3026004,2.0455747,4.7669272
6.6867743,6.3387437,3.0801394
4.6245527,3.4750693,1.4837763
3.9605212,2.504543,4.809452
3.7519386,5.402679,6.939069
5.9504585,2.434989,5.104368
5.6703305,2.654845,4.7707753
3.1156256,7.0057592,3.198432
6.4914546,2.6805632,4.954498
3.8900123,5.023038,5.7749095
4.726059,2.7038155,4.675422
6.8533444,2.5825665,2.843218
6.842385,2.4005692,2.722032
3.2426689,3.1380243,1.993022
3.3280706,2.7327948,2.26385
6.5454946,4.6191387,5.7242064
2.7945023,6.1267195,3.535767
4.7808285,6.432184,3.2373877
2.2768726,2.9305966,2.7828012
2.3204784,2.9291933,2.7952962
6.625304,5.2855783,5.6372766
6.768152,5.4272656,6.010166
4.605067,6.110728,2.7269704
6.4957027,4.9424653,5.6595516
6.567709,2.3982294,2.660706
6.491735,6.1352477,2.6404948
3.030945,5.6749043,3.7447438
4.1877737,4.809873,6.557197
5.5964985,2.821561,1.6754645
5.9301944,3.3505948,2.90221
5.363417,5.881576,3.089522
3.7988129,2.803834,2.8057604
5.2964807,2.6588461,2.3431647
6.5373297,4.756148,5.9024777
5.197771,4.8465047,5.4929814
6.2530932,4.59823,5.8583174
7.309644,4.995372,5.392783
6.3056464,3.286758,3.0037844
6.961726,2.6030538,1.9909593
5.807557,2.9580688,1.7242517
2.9838676,6.252008,3.1421168
4.302575,5.146473,6.0404477
3.4791076,2.0795038,5.5366096
5.466756,5.273167,5.885686
6.381574,2.4167666,5.875905
5.80793,4.7989197,5.8106413
6.6177835,6.010526,2.570475
2.6074963,5.408303,5.6902647
5.5903,6.2597885,2.7890887
6.905785,3.8801913,2.7808938
2.2298622,2.9078822,2.6487207
2.6355703,6.1218767,3.2809455
6.8866024,4.0495086,2.0419934
5.7827477,3.705578,2.3815145
6.5168443,4.4639745,6.3057156
5.846034,2.379441,5.852513
2.8154967,5.520004,5.785492
3.5367754,7.0502973,3.9712753
2.8917594,4.8077393,6.062535
6.1035056,3.5310214,2.2781227
3.681666,6.2715845,3.3977334
6.448594,2.264988,5.595589
5.9863396,5.503521,5.85274
4.753027,3.1366127,2.1805675
5.3933167,2.7287467,5.624554
5.8813353,3.3616362,1.99034
2.7113988,3.9378371,2.4729502
4.136194,2.8276794,2.2396424
3.7719543,3.405925,2.8425384
6.826583,3.747832,2.7557561
5.760891,6.4673014,2.509253
4.512323,5.5911083,5.866181
6.567756,2.369859,4.747424
6.10888,5.059968,5.386155
3.1701667,7.1467004,3.2177052
4.312281,6.1117063,2.7825115
3.585273,7.045059,3.4921699
6.9256268,3.0060694,5.27678
5.9654937,3.2128181,3.1040387
3.165928,5.6844435,6.5013046
5.91584,5.442901,6.08359
5.7558255,2.274417,5.693286
4.069695,2.2775643,5.3387403
5.542325,6.754463,3.0581515
6.257612,4.541543,5.8179135
2.1667752,3.047801,2.5473542
